Station_ID,Station_Name,Station_City,Station_Lattitude,Station_Longitude,Station_Gas_Price,Station_Premium_Price,Station_Diesel_Price
744,MOBIL - Gas Station,San Juan,18.4513265,-66.0405874,92.7,92.7,78.7
745,Puma 927,Las Piedras,18.1745867,-65.8782271,92.7,92.7,78.7
746,Mobil,Las Piedras,18.1850431,-65.8723509,92.7,92.7,78.7
747,Mobil - Gas Station,Humacao,18.1517253,-65.8312362,92.7,92.7,78.7
748,Shell,Humacao,18.1442101,-65.8077189,93.7,92.7,78.7
749,TEXACO-LAS PIEDRAS Service Station,Las Piedras,18.1745204,-65.8781899,93.7,92.7,78.7
750,Total Service Market,Humacao,18.1482476,-65.7862109,93.7,92.7,78.7
751,Total Service Market 1,Las Piedras,18.1565238,-65.8629407,93.7,92.7,78.7
752,Mobil - Gas Station,Humacao,18.1447248,-65.8003812,92.7,92.7,78.7
753,Puma 806,Maunabo,18.0021903,-65.8875733,92.7,92.7,78.7
754,Mobil San Lorenzo,San Lorenzo,18.1901578,-65.962276,92.7,92.7,78.7
755,Shell,Humacao,18.1526687,-65.8325903,93.7,92.7,78.7
756,Santos Texaco,Yabucoa,18.0727889,-65.873258,93.7,92.7,78.7
757,Puma,San Juan,18.3679908,-66.0810216,92.7,92.7,78.7
758,Mobil - Gas Station,San Juan,18.4107662,-66.0646779,92.7,92.7,78.7
759,Buchanan Service Station,Bayamón,18.4174311,-66.1251406,-1,92.7,78.7
760,Puma Nro. 207,Carolina,18.4314535,-66.0036637,92.7,92.7,78.7
761,Texaco,Toa Baja,18.4377608,-66.1662468,93.7,92.7,78.7
762,Phillips 66,Cataño,18.4394148,-66.1173209,91.7,92.7,78.7
763,TotalEnergies Parada 24,San Juan,18.4413645,-66.0639854,93.7,92.7,78.7
764,Ecomaxx,San Juan,18.4494634,-66.0769929,93.7,92.7,78.7
765,TotalEnergies Boulevard,Toa Baja,18.4455289,-66.175322,93.7,92.7,78.7
766,TotalEnergies Parada 18,San Juan,18.446922,-66.076714,93.7,92.7,78.7
767,Mobile,San Juan,18.4518658,-66.0396823,92.7,92.7,78.7
768,Gulf,Cataño,18.4417271,-66.1185923,91.7,92.7,78.7
769,Gulf,Toa Baja,18.4372392,-66.1782419,91.7,92.7,78.7
770,TotalEnergies Isla Verde,Carolina,18.4442777,-66.0311386,93.7,92.7,78.7
771,TotalEnergies Calle Loíza,San Juan,18.4518489,-66.0605956,93.7,92.7,78.7
772,TotalEnergies Highland,Toa Baja,18.450374,-66.1648456,93.7,92.7,78.7
773,Jenin Gas Station,San Juan,18.4373121,-66.0453747,-1,92.7,78.7
774,Shell - North Shopping Center,San Juan,18.447488,-66.0505939,93.7,92.7,78.7
775,Gulf • Nur Gas Station,San Juan,18.4116946,-66.0306726,91.7,92.7,78.7
776,Total,Carolina,18.4560805,-65.9908115,93.7,92.7,78.7
777,Mobil - Gas Station,San Juan,18.4149395,-66.061403,92.7,92.7,78.7
778,Mobil,San Juan,18.4490693,-66.0822665,92.7,92.7,78.7
779,Mobil,San Juan,18.4459493,-66.0776775,92.7,92.7,78.7
780,Puma,San Juan,18.4013983,-66.0560566,92.7,92.7,78.7
781,Gulf,San Juan,18.4448151,-66.0781315,91.7,92.7,78.7
782,bp,Cataño,18.4543392,-66.1445386,-1,92.7,78.7
783,Garaje Total,Las Piedras,18.156445,-65.862842,93.7,92.7,78.7
784,Gulf,San Juan,18.4431682,-66.0669222,91.7,92.7,78.7
785,Puma,Carolina,18.4440317,-66.0289257,92.7,92.7,78.7
786,Puma,Las Piedras,18.1832082,-65.8685554,92.7,92.7,78.7
787,Millito SS,Yabucoa,18.0503202,-65.8826736,-1,92.7,78.7
788,Puma,San Lorenzo,18.1925624,-65.96615,92.7,92.7,78.7
789,"Arroyo Service Station, Inc. (Shell)",Arroyo,17.9684838,-66.0610606,93.7,92.7,78.7
790,Energy ( Gulf del Aponte ),Cayey,18.1120954,-66.1710757,91.7,92.7,78.7
791,TotalEnergies Guavate,Cidra,18.1538058,-66.1013504,93.7,92.7,78.7
792,Mobil - Gas Station,Humacao,18.1538213,-65.8199525,92.7,92.7,78.7
793,MOBIL - Gas Station,Humacao,18.1455786,-65.7996957,92.7,92.7,78.7
794,TotalEnergies Miramar,San Juan,18.4558867,-66.0828839,93.7,92.7,78.7
795,MOBIL - Gas Station,San Juan,18.4514956,-66.0735166,92.7,92.7,78.7
796,American Gasoline Cataño,Cataño,18.4542139,-66.144602,92.7,92.7,78.7
797,Camarones Gas Station,Guaynabo,18.3474052,-66.1087415,-1,92.7,78.7
798,Gulf,San Juan,18.4512613,-66.057273,91.7,92.7,78.7
799,Mobil - Gas Station,San Juan,18.4522577,-66.0640691,92.7,92.7,78.7
800,Puma,San Juan,18.4533069,-66.0728345,92.7,92.7,78.7
801,TotalEnergies Puerta de Tierra,San Juan,18.4656344,-66.0981094,93.7,92.7,78.7
802,Jenin Gas Station,San Juan,18.4339366,-66.0448334,-1,92.7,78.7
803,GULF-La Bodega San Juan PR-23,San Juan,18.4134831,-66.0898762,91.7,92.7,78.7
804,Gulf,San Juan,18.462848,-66.0989129,91.7,92.7,78.7
805,Texaco Miramar,San Juan,18.4518146,-66.0823231,93.7,92.7,78.7
806,Shell Belhom,San Juan,18.4651634,-66.0965258,93.7,92.7,78.7
807,G.A.S. Inc.,San Juan,18.4072819,-66.0596467,-1,92.7,78.7
808,Texaco,San Juan,18.4522787,-66.0559345,93.7,92.7,78.7
809,Mobil,San Juan,18.4654572,-66.0963308,92.7,92.7,78.7
810,Texaco (El Botecito) #990,Humacao,18.1119626,-65.8220465,93.7,92.7,78.7
811,Shell,Humacao,18.1444417,-65.830433,93.7,92.7,78.7
812,Texaco 366,San Lorenzo,18.1832363,-65.966557,93.7,92.7,78.7
813,Humacao 76 Service Station,Humacao,18.1377518,-65.8272035,91.7,92.7,78.7
814,TotalEnergies Montebello,Cayey,18.1235011,-66.1379446,93.7,92.7,78.7
815,Gulf,Humacao,18.1238159,-65.8198767,91.7,92.7,78.7
816,Gulf,Yabucoa,18.0941641,-65.8413464,91.7,92.7,78.7
817,Esso,Humacao,18.1490814,-65.8187994,-1,92.7,78.7
818,Any Time Gas Humacao,Humacao,18.1291754,-65.8223128,-1,92.7,78.7
819,Caribe,Moca,18.3786029,-67.0797569,-1,92.7,78.7
820,Suárez Gas Ceiba,Ceiba,18.2352557,-65.6641175,-1,92.7,78.7
821,Gulf Boqueron Las Piedras,Las Piedras,18.2183996,-65.8311886,91.7,92.7,78.7
822,"To Go Stores #55, Shell Juncos",Juncos,18.231227,-65.9076129,93.7,92.7,78.7
823,Ecomaxx | San Pedro Service Station,Fajardo,18.3125565,-65.6760013,93.7,92.7,78.7
824,Naguabo Gas,Ceiba,18.2686667,-65.645473,-1,92.7,78.7
825,Total,Ceiba,18.2704024,-65.6432717,93.7,92.7,78.7
826,Total,Fajardo,18.3321144,-65.6616186,93.7,92.7,78.7
827,Puma 974,Yabucoa,18.0898482,-65.8478816,92.7,92.7,78.7
828,Texaco Venta de Marbetes & Inspeción Diesel y Gasolina,Río Grande,18.3712735,-65.7674304,92.7,92.7,78.7
829,Gasolinera San Pedro,Fajardo,18.3125565,-65.6760013,92.7,92.7,78.7
830,Gasorama/Empire Gas,Naguabo,18.2130473,-65.7504685,-1,92.7,78.7
831,Behind gas station,Culebra,18.3012032,-65.3018992,-1,92.7,78.7
832,GULF ROUTE 65-Rio Grande Station,Río Grande,18.3745655,-65.8214833,91.7,92.7,78.7
833,Mobil - Gas Station,Caguas,18.2233501,-66.02385,92.7,92.7,78.7
834,Estación Frapee,Las Piedras,18.2187231,-65.831386,-1,92.7,78.7
835,JBG Petroleum Corp.,San Juan,18.4176102,-66.0665152,-1,92.7,78.7
836,Texaco Barbosa,San Juan,18.4261075,-66.0482554,93.7,92.7,78.7
837,Condado Servicenter Inc.,San Juan,18.4518153,-66.0606238,-1,92.7,78.7
838,Puma Milla de Oro No. 212,San Juan,18.4298895,-66.0585111,92.7,92.7,78.7
839,Gulf,Carolina,18.4162675,-65.9841834,91.7,92.7,78.7
840,JM Services Puma 804,Luquillo,18.3504395,-65.6823008,92.7,92.7,78.7
841,Ecomaxx,Fajardo,18.3311937,-65.6417579,93.7,92.7,78.7
842,Puma 156,Fajardo,18.3328002,-65.6631757,92.7,92.7,78.7
843,TotalEnergies Río Hondo,Bayamón,18.429905,-66.165863,93.7,92.7,78.7
844,Mueblería García y García Gas,Naguabo,18.2112049,-65.7361619,-1,92.7,78.7
845,Gasolinera Total Eureka,Fajardo,18.3293032,-65.651247,92.7,92.7,78.7
846,TotalEnergies Barrio Macho,Ceiba,18.270486,-65.643234,93.7,92.7,78.7
847,Texaco,Caguas,18.2112265,-66.0020687,93.7,92.7,78.7
848,Shell,San Juan,18.3683335,-66.0765825,93.7,92.7,78.7
849,Puma,Humacao,18.1456734,-65.7996884,92.7,92.7,78.7
850,Toral,Juncos,18.2357785,-65.8994303,93.7,92.7,78.7
851,Gasolinería Santa Paula Cagua,Caguas,18.240438,-66.015967,92.7,92.7,78.7
852,Mobil - Gas Station,Bayamón,18.4150857,-66.1614589,92.7,92.7,78.7
853,Mobil - Gas Station,Carolina,18.4158081,-65.9886842,92.7,92.7,78.7
854,Gulf Quisqueya,San Juan,18.4272736,-66.052391,91.7,92.7,78.7
855,Esso,Toa Baja,18.4377828,-66.1663125,-1,92.7,78.7
856,bp,San Juan,18.4134239,-66.0885666,-1,92.7,78.7
857,Jugos Garaje,Naguabo,18.1990655,-65.7683253,-1,92.7,78.7
858,TotalEnergies Villa Pesquera,Culebra,18.301101,-65.300577,93.7,92.7,78.7
859,TotalEnergies Avenida El Conquistador,Fajardo,18.3322196,-65.6616861,93.7,92.7,78.7
860,Tropigas,Naguabo,18.2184769,-65.7331665,-1,92.7,78.7
861,Empire Gas Ceiba,Ceiba,18.2416709,-65.6581405,-1,92.7,78.7
862,Puma,Fajardo,18.3478221,-65.6767607,92.7,92.7,78.7
863,Phillips 66 Gas Station,Naguabo,18.2074371,-65.7328021,91.7,92.7,78.7
864,ATM $ Gas Station 2,Vieques,18.1406715,-65.4525978,-1,92.7,78.7
865,Dakiti Gas Station & Mini Market,Culebra,18.3012105,-65.3007495,-1,92.7,78.7
866,Clark Gas Station,Ceiba,18.2596733,-65.6495081,-1,92.7,78.7
867,TotalEnergies Pueblo,Fajardo,18.3292773,-65.6512699,93.7,92.7,78.7
868,Gasolinera Tesco,Humacao,18.1649038,-65.7461605,92.7,92.7,78.7
869,TotalEnergies Monte Santo,Vieques,18.1407333,-65.4538194,93.7,92.7,78.7
870,Mobil - Gas Station,Fajardo,18.3232455,-65.650915,92.7,92.7,78.7
871,Gulf,Trujillo Alto,18.373792,-66.0178515,91.7,92.7,78.7
872,Shell,Naguabo,18.213021,-65.7264793,93.7,92.7,78.7
873,Texaco 376,Fajardo,18.3403575,-65.6605159,91.7,92.7,78.7
874,Jugos Garaje,Luquillo,18.3509789,-65.6879566,-1,92.7,78.7
875,Puma Gas Station,Naguabo,18.2142791,-65.7363778,92.7,92.7,78.7
876,Puma Gas Station - Gasolinera Puma,Fajardo,18.345921,-65.6721332,92.7,92.7,78.7
877,Puma,Fajardo,18.331948,-65.6466412,92.7,92.7,78.7
878,Clark,Naguabo,18.2244073,-65.6843302,-1,92.7,78.7
879,Mobil 65 de Infantería,Carolina,18.3979651,-65.9893818,92.7,92.7,78.7
880,TO GO STORE,Fajardo,18.345908,-65.6719805,-1,92.7,78.7
881,Gulf Naguabo,Naguabo,18.1935212,-65.7122681,91.7,92.7,78.7
882,Gulf,Carolina,18.3819366,-65.9784279,91.7,92.7,78.7
883,Gulf,San Juan,18.3997847,-66.0184208,91.7,92.7,78.7
884,GA Gas St,Carolina,18.3381476,-65.9566003,-1,92.7,78.7
885,Petron gasul,Luquillo,18.3787191,-65.7189207,-1,92.7,78.7
886,Mobil gas station,Guaynabo,18.3342827,-66.1334329,92.7,92.7,78.7
887,Texaco Gas Station - Gasolinera Texaco,Luquillo,18.3776455,-65.7525546,92.7,92.7,78.7
888,Gulf Gas Station,Ceiba,18.2622813,-65.6540987,91.7,92.7,78.7
889,Eureka gas station las croabas,Fajardo,18.36329,-65.6367143,-1,92.7,78.7
890,Gulf,Fajardo,18.3312369,-65.6416193,91.7,92.7,78.7
891,Mobil - Gas Station,Luquillo,18.3635691,-65.7084328,92.7,92.7,78.7
892,TotalEnergies Playa Azul,Luquillo,18.377725,-65.720409,93.7,92.7,78.7
893,Puma Gas Station - Gasolinera Puma,Luquillo,18.3787947,-65.7189716,92.7,92.7,78.7
894,Alvarado Gas,Luquillo,18.3524199,-65.6942226,-1,92.7,78.7
895,Toral To Go Stores,Humacao,18.1644762,-65.8144603,93.7,92.7,78.7
896,Texaco Gas Station & Mini Market,Juncos,18.2401289,-65.8967803,93.7,92.7,78.7
897,TotalEnergies Isabel II,Vieques,18.144923,-65.441782,93.7,92.7,78.7
898,Mercedes Gas Station,Vieques,18.1449062,-65.4417026,-1,92.7,78.7
899,Texaco 901,San Juan,18.4258761,-66.0486022,93.7,92.7,78.7
900,Texaco,San Juan,18.414064,-66.0892482,93.7,92.7,78.7
901,Puma N⁰ 226,San Juan,18.4221842,-66.0639895,92.7,92.7,78.7
902,Gulf Río Plantation,Bayamón,18.4163263,-66.1771422,91.7,92.7,78.7
